"CLIENTNUM","Attrition_Flag","Customer_Age","Gender","Income_Category","Card_Category","Credit_Limit","Total_Trans_Amt","Avg_Utilization_Ratio","Months_on_book","Months_Inactive_12_mon","monthly_spend","revolving_dependency","utilization","tenure","txn_frequency","avg_txn_value","inactivity_rate","spend_growth","txn_growth","contact_to_txn_ratio","relationship_breadth","contact_intensity","segment","label","churned"
708267858,"Existing Customer",65,"F","$40K - $60K","Blue",6088,2098,0.352,36,2,58.2777777777778,1.0219151977132,0.352,36,1.44444444444444,40.3461538461538,0.166666666666667,1.371,0.733,0.0566037735849057,5,0.25,"3","Stable Moderate Users",0
708856983,"Attrited Customer",36,"M","$120K +","Blue",13873,694,0,27,1,25.7037037037037,0,0,27,0.666666666666667,38.5555555555556,0.0833333333333333,0.233,0.286,0.105263157894737,2,0.166666666666667,"3","Stable Moderate Users",1
715588908,"Existing Customer",42,"F","Less than $40K","Blue",6158,3132,0,32,2,97.875,0,0,32,2.0625,47.4545454545455,0.166666666666667,1.411,0.784,0.0447761194029851,3,0.25,"2","Revolving Heavy Users",0
772674933,"Existing Customer",51,"M","$80K - $120K","Blue",5638,2036,0.143,41,3,49.6585365853659,0.3966617574865,0.143,41,1.21951219512195,40.72,0.25,0.781,0.613,0.0588235294117647,5,0.25,"3","Stable Moderate Users",0
720148983,"Existing Customer",54,"F","Less than $40K","Blue",2178,1724,0.525,40,2,43.1,0.663188405797101,0.525,40,1.175,36.6808510638298,0.166666666666667,1.585,1.043,0.0833333333333333,5,0.333333333333333,"3","Stable Moderate Users",0
720650208,"Existing Customer",40,"F","$40K - $60K","Blue",12588,1561,0.159,22,3,70.9545454545455,1.28361075544174,0.159,22,1.18181818181818,60.0384615384615,0.25,0.996,1,0.111111111111111,3,0.25,"3","Stable Moderate Users",0
769732233,"Existing Customer",40,"M","$80K - $120K","Blue",11942,1085,0.138,34,2,31.9117647058824,1.52025782688766,0.138,34,0.852941176470588,37.4137931034483,0.166666666666667,0.598,0.208,0.133333333333333,6,0.333333333333333,"3","Stable Moderate Users",0
713030958,"Existing Customer",57,"F","Less than $40K","Blue",3914,1964,0,44,3,44.6363636363636,0,0,44,1.22727272727273,36.3703703703704,0.25,0.524,0.8,0.0363636363636364,6,0.166666666666667,"2","Revolving Heavy Users",0
711320508,"Existing Customer",57,"M","$80K - $120K","Blue",3038,1762,0.464,49,2,35.9591836734694,0.79977311401021,0.464,49,0.693877551020408,51.8235294117647,0.166666666666667,0.644,0.7,0.114285714285714,4,0.333333333333333,"3","Stable Moderate Users",0
795795408,"Existing Customer",53,"M","$40K - $60K","Blue",5579,1514,0.255,47,1,32.2127659574468,0.939273927392739,0.255,47,1,32.2127659574468,0.0833333333333333,0.503,1.136,0.0625,3,0.25,"3","Stable Moderate Users",0
717904383,"Existing Customer",40,"M","$80K - $120K","Blue",18693,1516,0.11,31,1,48.9032258064516,1.35266974291365,0.11,31,1.41935483870968,34.4545454545455,0.0833333333333333,0.5,0.63,0.0444444444444444,5,0.166666666666667,"3","Stable Moderate Users",0
714115533,"Existing Customer",28,"M","Less than $40K","Blue",2943,2591,0.608,18,1,143.944444444444,0.690200617283951,0.608,18,3.05555555555556,47.1090909090909,0.0833333333333333,1.271,0.897,0.0535714285714286,5,0.25,"2","Revolving Heavy Users",0
712475733,"Existing Customer",38,"F","Less than $40K","Blue",2435,1847,0.775,28,2,65.9642857142857,1.02164502164502,0.775,28,1.39285714285714,47.3589743589744,0.166666666666667,0.922,0.696,0.075,4,0.25,"3","Stable Moderate Users",0
718996758,"Existing Customer",37,"F","Less than $40K","Blue",2077,1629,0.67,30,2,54.3,0.85398773006135,0.67,30,1.2,45.25,0.166666666666667,1.553,1.25,0.0540540540540541,5,0.166666666666667,"2","Revolving Heavy Users",0
713049933,"Existing Customer",65,"F","Unknown","Blue",5756,2144,0,36,2,59.5555555555556,0,0,36,1.22222222222222,48.7272727272727,0.166666666666667,1.046,0.63,0.0444444444444444,5,0.166666666666667,"2","Revolving Heavy Users",0
709961958,"Attrited Customer",58,"F","Unknown","Blue",21065,1060,0.119,45,1,23.5555555555556,2.37229029217719,0.119,45,0.711111111111111,33.125,0.0833333333333333,0.84,0.333,0.0303030303030303,4,0.0833333333333333,"3","Stable Moderate Users",1
718301508,"Existing Customer",41,"M","$60K - $80K","Blue",9428,1457,0.187,30,3,48.5666666666667,1.21056241426612,0.187,30,1.43333333333333,33.8837209302326,0.25,0.587,0.593,0.0454545454545455,6,0.166666666666667,"3","Stable Moderate Users",0
714831033,"Existing Customer",54,"M","$80K - $120K","Blue",6065,1114,0.285,47,1,23.7021276595745,1.54977578475336,0.285,47,0.574468085106383,41.2592592592593,0.0833333333333333,0.417,0.688,0.107142857142857,4,0.25,"3","Stable Moderate Users",0
710653158,"Existing Customer",39,"F","Unknown","Blue",5024,1925,0.321,21,1,91.6666666666667,0.83748701973001,0.321,21,1.9047619047619,48.125,0.0833333333333333,0.758,0.667,0.0975609756097561,6,0.333333333333333,"3","Stable Moderate Users",0
721265883,"Existing Customer",26,"M","Less than $40K","Blue",2174,2510,0.696,13,3,193.076923076923,0.60294703305456,0.696,13,3.38461538461538,57.0454545454545,0.25,0.607,0.294,0.0444444444444444,3,0.166666666666667,"2","Revolving Heavy Users",0
715049583,"Existing Customer",60,"M","$60K - $80K","Blue",3398,1169,0.689,54,3,21.6481481481481,2.0008547008547,0.689,54,0.574074074074074,37.7096774193548,0.25,0.714,0.409,0.09375,5,0.25,"3","Stable Moderate Users",0
715394883,"Existing Customer",35,"F","Unknown","Blue",4319,1852,0.266,36,2,51.4444444444444,0.621154883971937,0.266,36,1.30555555555556,39.4042553191489,0.166666666666667,0.594,0.424,0.0833333333333333,3,0.333333333333333,"3","Stable Moderate Users",0
773448558,"Existing Customer",46,"M","$80K - $120K","Blue",3673,1257,0.624,40,3,31.425,1.82193958664547,0.624,40,0.85,36.9705882352941,0.25,0.637,0.545,0.0857142857142857,6,0.25,"3","Stable Moderate Users",0
717249783,"Existing Customer",47,"M","$60K - $80K","Blue",1815,1931,0.408,39,2,49.5128205128205,0.383022774327122,0.408,39,1.71794871794872,28.8208955223881,0.166666666666667,1.124,0.718,0.0294117647058824,5,0.166666666666667,"2","Revolving Heavy Users",0
708344358,"Existing Customer",53,"F","Unknown","Blue",2495,1311,0.543,45,1,29.1333333333333,1.03201219512195,0.543,45,0.688888888888889,42.2903225806452,0.0833333333333333,0.623,0.476,0.09375,5,0.25,"3","Stable Moderate Users",0
712003083,"Existing Customer",55,"M","$80K - $120K","Blue",34516,1612,0.061,36,2,44.7777777777778,1.30316181029138,0.061,36,0.916666666666667,48.8484848484849,0.166666666666667,0.912,0.737,0.117647058823529,3,0.333333333333333,"3","Stable Moderate Users",0
754282908,"Existing Customer",50,"F","Less than $40K","Blue",3368,2022,0.251,43,1,47.0232558139535,0.417202174987642,0.251,43,1.37209302325581,34.271186440678,0.0833333333333333,0.838,0.686,0.05,3,0.25,"3","Stable Moderate Users",0
717412608,"Attrited Customer",38,"F","$40K - $60K","Blue",7225,738,0,28,2,26.3571428571429,0,0,28,0.571428571428571,46.125,0.166666666666667,0.419,0.231,0.117647058823529,3,0.166666666666667,"3","Stable Moderate Users",1
719412258,"Existing Customer",39,"F","Less than $40K","Blue",5202,1558,0.157,30,3,51.9333333333333,0.522771007055805,0.157,30,1.6,32.4583333333333,0.25,1.108,0.778,0.0816326530612245,5,0.333333333333333,"3","Stable Moderate Users",0
788675658,"Existing Customer",39,"F","Less than $40K","Blue",1923,1670,0.439,29,2,57.5862068965517,0.505685218432077,0.439,29,1.27586206896552,45.1351351351351,0.166666666666667,0.587,0.682,0.105263157894737,6,0.333333333333333,"3","Stable Moderate Users",0
717683583,"Existing Customer",39,"M","$60K - $80K","Blue",6929,1388,0.244,36,2,38.5555555555556,1.2174226061915,0.244,36,0.75,51.4074074074074,0.166666666666667,0.534,0.929,0.107142857142857,4,0.25,"3","Stable Moderate Users",0
820584408,"Existing Customer",49,"F","Less than $40K","Blue",4364,1392,0.345,44,3,31.6363636363636,1.08183776022972,0.345,44,0.863636363636364,36.6315789473684,0.25,1.05,1.375,0.0512820512820513,3,0.166666666666667,"2","Revolving Heavy Users",0
719392833,"Existing Customer",45,"F","Less than $40K","Blue",2400,1311,0.672,38,3,34.5,1.22942073170732,0.672,38,0.894736842105263,38.5588235294118,0.25,0.629,0.417,0.0571428571428571,3,0.166666666666667,"3","Stable Moderate Users",0
718595583,"Existing Customer",55,"M","$80K - $120K","Blue",25878,1777,0.067,36,2,49.3611111111111,0.974690663667042,0.067,36,1.5,32.9074074074074,0.166666666666667,0.438,0.862,0.0545454545454545,3,0.25,"3","Stable Moderate Users",0
778508883,"Existing Customer",44,"M","$120K +","Blue",11876,1367,0.162,24,1,56.9583333333333,1.40789473684211,0.162,24,1.375,41.4242424242424,0.0833333333333333,0.51,0.737,0.117647058823529,4,0.333333333333333,"3","Stable Moderate Users",0
715511658,"Existing Customer",49,"F","$40K - $60K","Blue",4568,1431,0,39,1,36.6923076923077,0,0,39,0.692307692307692,53,0.0833333333333333,0.979,0.688,0.142857142857143,3,0.333333333333333,"3","Stable Moderate Users",0
711999783,"Existing Customer",41,"M","$80K - $120K","Blue",4740,1406,0.284,31,2,45.3548387096774,0.958066808813077,0.284,31,0.741935483870968,61.1304347826087,0.166666666666667,0.472,0.533,0.0833333333333333,4,0.166666666666667,"3","Stable Moderate Users",0
753856008,"Existing Customer",49,"F","$40K - $60K","Blue",4949,3597,0.302,42,1,85.6428571428571,0.415508615897721,0.302,42,1.52380952380952,56.203125,0.0833333333333333,0.791,0.684,0.0615384615384615,6,0.333333333333333,"3","Stable Moderate Users",0
789920883,"Existing Customer",45,"F","Unknown","Blue",11189,2959,0.225,36,3,82.1944444444444,0.850337837837838,0.225,36,1.61111111111111,51.0172413793103,0.25,2.041,1.231,0.0677966101694915,3,0.333333333333333,"2","Revolving Heavy Users",0
788677533,"Existing Customer",44,"M","$120K +","Blue",34516,1594,0.035,31,3,51.4193548387097,0.750470219435737,0.035,31,1.38709677419355,37.0697674418605,0.25,0.669,1.15,0.0909090909090909,4,0.333333333333333,"3","Stable Moderate Users",0
716284308,"Existing Customer",65,"M","Unknown","Blue",6099,1319,0.357,55,2,23.9818181818182,1.64772727272727,0.357,55,0.618181818181818,38.7941176470588,0.166666666666667,0.582,0.545,0.0571428571428571,3,0.166666666666667,"3","Stable Moderate Users",0
712120608,"Attrited Customer",35,"M","$80K - $120K","Blue",3575,861,0.527,27,2,31.8888888888889,2.18561484918794,0.527,27,0.555555555555556,57.4,0.166666666666667,0.384,1.5,0.1875,3,0.25,"3","Stable Moderate Users",1
715482483,"Existing Customer",26,"M","Unknown","Blue",3184,2253,0.446,36,2,62.5833333333333,0.630434782608696,0.446,36,1.63888888888889,38.1864406779661,0.166666666666667,0.712,0.439,0.05,5,0.25,"3","Stable Moderate Users",0
720848733,"Existing Customer",38,"M","$80K - $120K","Blue",13363,1815,0.092,24,3,75.625,0.677312775330396,0.092,24,1.375,55,0.25,0.688,0.435,0.0588235294117647,4,0.166666666666667,"3","Stable Moderate Users",0
708480333,"Existing Customer",65,"M","$40K - $60K","Blue",2163,2229,0.431,36,2,61.9166666666667,0.417937219730942,0.431,36,1.58333333333333,39.1052631578947,0.166666666666667,1.127,0.839,0.0517241379310345,5,0.25,"2","Revolving Heavy Users",0
826723308,"Existing Customer",58,"M","$120K +","Blue",3452,1008,0.605,54,1,18.6666666666667,2.06937561942517,0.605,54,0.388888888888889,48,0.0833333333333333,0.768,0.4,0.181818181818182,5,0.333333333333333,"3","Stable Moderate Users",0
801369258,"Existing Customer",47,"F","$40K - $60K","Blue",4466,1757,0.174,41,2,42.8536585365854,0.4419795221843,0.174,41,1.4390243902439,29.7796610169492,0.166666666666667,1.02,0.595,0.0333333333333333,6,0.166666666666667,"2","Revolving Heavy Users",0
709584483,"Existing Customer",33,"F","Less than $40K","Blue",3030,1805,0.831,25,1,72.2,1.3936877076412,0.831,25,1.76,41.0227272727273,0.0833333333333333,0.785,0.467,0.0888888888888889,4,0.333333333333333,"3","Stable Moderate Users",0
715708308,"Existing Customer",54,"F","$40K - $60K","Blue",2112,1338,0.755,39,1,34.3076923076923,1.19044062733383,0.755,39,0.743589743589744,46.1379310344828,0.0833333333333333,1.204,2.222,0.1,3,0.25,"3","Stable Moderate Users",0
779707308,"Existing Customer",35,"F","Less than $40K","Blue",7583,2229,0.214,18,1,123.833333333333,0.726008968609866,0.214,18,2.94444444444444,42.0566037735849,0.0833333333333333,1.468,1.208,0.037037037037037,5,0.166666666666667,"2","Revolving Heavy Users",0
711688158,"Existing Customer",47,"M","$120K +","Blue",11760,1498,0.196,27,3,55.4814814814815,1.53835890593729,0.196,27,1.81481481481481,30.5714285714286,0.25,0.616,0.96,0.08,5,0.333333333333333,"3","Stable Moderate Users",0
711848658,"Existing Customer",35,"M","$60K - $80K","Blue",2259,1790,0.786,17,3,105.294117647059,0.991624790619765,0.786,17,1.82352941176471,57.741935483871,0.25,1.292,0.824,0.0625,3,0.166666666666667,"2","Revolving Heavy Users",0
715855083,"Existing Customer",48,"M","$80K - $120K","Blue",19762,2793,0.026,36,2,77.5833333333333,0.181460272011453,0.026,36,1.86111111111111,41.6865671641791,0.166666666666667,0.85,0.595,0.0588235294117647,6,0.333333333333333,"3","Stable Moderate Users",0
778971408,"Existing Customer",36,"M","$60K - $80K","Blue",2803,1968,0.659,17,2,115.764705882353,0.93854748603352,0.659,17,3.76470588235294,30.75,0.166666666666667,0.614,0.524,0.0615384615384615,5,0.333333333333333,"2","Revolving Heavy Users",0
711648708,"Existing Customer",44,"M","$80K - $120K","Blue",25666,4088,0.029,36,3,113.555555555556,0.184886280264123,0.029,36,2.33333333333333,48.6666666666667,0.25,0.69,0.867,0.0235294117647059,3,0.166666666666667,"2","Revolving Heavy Users",0
713149683,"Existing Customer",44,"F","Less than $40K","Blue",9297,1264,0.179,24,1,52.6666666666667,1.31857707509881,0.179,24,1.29166666666667,40.7741935483871,0.0833333333333333,0.521,0.632,0.125,5,0.333333333333333,"3","Stable Moderate Users",0
771903033,"Existing Customer",36,"F","Less than $40K","Blue",2999,2017,0.416,25,1,80.68,0.617938553022795,0.416,25,1.6,50.425,0.0833333333333333,0.962,0.6,0.0487804878048781,5,0.166666666666667,"2","Revolving Heavy Users",0
737925558,"Existing Customer",64,"M","$40K - $60K","Blue",4234,1439,0.447,56,2,25.6964285714286,1.31458333333333,0.447,56,0.75,34.2619047619048,0.166666666666667,0.585,0.355,0.0465116279069767,3,0.166666666666667,"3","Stable Moderate Users",0
803347908,"Existing Customer",34,"F","Less than $40K","Gold",15987,2327,0,28,3,83.1071428571429,0,0,28,2.32142857142857,35.8,0.25,1.494,0.806,0.0303030303030303,4,0.166666666666667,"2","Revolving Heavy Users",0
817285758,"Existing Customer",49,"M","$80K - $120K","Blue",16435,1721,0,33,5,52.1515151515151,0,0,33,1.6969696969697,30.7321428571429,0.416666666666667,0.676,0.514,0.0526315789473684,5,0.25,"3","Stable Moderate Users",0
711480108,"Existing Customer",37,"M","$60K - $80K","Blue",5335,1888,0.402,24,1,78.6666666666667,1.1355214399153,0.402,24,1.79166666666667,43.906976744186,0.0833333333333333,0.879,0.433,0.0909090909090909,3,0.333333333333333,"3","Stable Moderate Users",0
709662708,"Existing Customer",65,"M","$40K - $60K","Blue",3506,1953,0.458,53,3,36.8490566037736,0.820880245649949,0.458,53,1.15094339622642,32.0163934426229,0.25,0.574,0.649,0.0483870967741935,3,0.25,"3","Stable Moderate Users",0
709224858,"Existing Customer",53,"M","$80K - $120K","Blue",3610,1652,0.451,36,1,45.8888888888889,0.985480943738657,0.451,36,1.11111111111111,41.3,0.0833333333333333,0.821,0.481,0.0487804878048781,5,0.166666666666667,"3","Stable Moderate Users",0
821771508,"Existing Customer",32,"M","$40K - $60K","Blue",3172,1939,0.648,28,1,69.25,1.05927835051546,0.648,28,1.28571428571429,53.8611111111111,0.0833333333333333,0.663,0.636,0.0540540540540541,5,0.166666666666667,"3","Stable Moderate Users",0
712216533,"Existing Customer",44,"M","$80K - $120K","Blue",8206,1715,0.093,34,2,50.4411764705882,0.444638694638695,0.093,34,1.26470588235294,39.8837209302326,0.166666666666667,0.87,0.72,0.0681818181818182,6,0.25,"3","Stable Moderate Users",0
710522433,"Existing Customer",65,"M","Less than $40K","Blue",2416,2372,0.62,46,2,51.5652173913044,0.631689844079225,0.62,46,1.15217391304348,44.7547169811321,0.166666666666667,0.905,0.514,0.037037037037037,3,0.166666666666667,"2","Revolving Heavy Users",0
779046408,"Existing Customer",60,"M","$40K - $60K","Blue",2458,1238,0.765,41,2,30.1951219512195,1.51735270379338,0.765,41,0.731707317073171,41.2666666666667,0.166666666666667,0.759,0.579,0.129032258064516,3,0.333333333333333,"3","Stable Moderate Users",0
708595158,"Existing Customer",27,"F","Less than $40K","Blue",1677,2389,0.953,36,1,66.3611111111111,0.668619246861925,0.953,36,1.19444444444444,55.5581395348837,0.0833333333333333,0.994,0.536,0.0454545454545455,6,0.166666666666667,"2","Revolving Heavy Users",0
757266933,"Existing Customer",52,"M","$60K - $80K","Blue",11819,2431,0.079,45,1,54.0222222222222,0.381990131578947,0.079,45,1.02222222222222,52.8478260869565,0.0833333333333333,0.773,0.484,0.0851063829787234,4,0.333333333333333,"3","Stable Moderate Users",0
816776283,"Existing Customer",42,"M","$80K - $120K","Gold",34516,1534,0.052,37,1,41.4594594594595,1.17068403908795,0.052,37,0.810810810810811,51.1333333333333,0.0833333333333333,1.314,0.875,0.0645161290322581,5,0.166666666666667,"3","Stable Moderate Users",0
719904333,"Existing Customer",29,"M","$40K - $60K","Blue",1459,2229,0.404,36,3,61.9166666666667,0.26457399103139,0.404,36,1.44444444444444,42.8653846153846,0.25,1.164,1.08,0.0754716981132075,3,0.333333333333333,"3","Stable Moderate Users",0
718264233,"Existing Customer",29,"M","$40K - $60K","Blue",1458,2449,0.46,13,1,188.384615384615,0.273877551020408,0.46,13,4.30769230769231,43.7321428571429,0.0833333333333333,1.583,0.931,0.0701754385964912,4,0.333333333333333,"2","Revolving Heavy Users",0
784798683,"Existing Customer",38,"M","$40K - $60K","Blue",1438.3,1999,0,32,2,62.46875,0,0,32,1.21875,51.2564102564103,0.166666666666667,0.846,0.56,0.05,3,0.166666666666667,"2","Revolving Heavy Users",0
710899833,"Attrited Customer",36,"M","$40K - $60K","Blue",7758,569,0.181,18,1,31.6111111111111,2.47017543859649,0.181,18,1.27777777777778,24.7391304347826,0.0833333333333333,0.365,0.643,0.125,3,0.25,"3","Stable Moderate Users",1
780025908,"Existing Customer",40,"F","Less than $40K","Silver",10836,1293,0.178,30,2,43.1,1.49304482225657,0.178,30,1.03333333333333,41.7096774193548,0.166666666666667,0.563,0.824,0.0625,4,0.166666666666667,"3","Stable Moderate Users",0
713610033,"Existing Customer",47,"M","$60K - $80K","Blue",5062,1314,0.394,36,3,36.5,1.51787072243346,0.394,36,1.11111111111111,32.85,0.25,0.591,0.429,0.0731707317073171,5,0.25,"3","Stable Moderate Users",0
709364433,"Existing Customer",36,"F","Unknown","Blue",3399,1571,0.639,30,2,52.3666666666667,1.3823155216285,0.639,30,1.13333333333333,46.2058823529412,0.166666666666667,0.795,1,0.0571428571428571,6,0.166666666666667,"3","Stable Moderate Users",0
713086908,"Existing Customer",26,"M","$40K - $60K","Blue",2212,2520,0.755,36,2,70,0.662435541451805,0.755,36,1.41666666666667,49.4117647058824,0.166666666666667,0.777,0.545,0.0384615384615385,5,0.166666666666667,"2","Revolving Heavy Users",0
709793133,"Existing Customer",43,"F","$40K - $60K","Blue",3186,1531,0.775,36,1,42.5277777777778,1.61227154046997,0.775,36,1.02777777777778,41.3783783783784,0.0833333333333333,0.58,0.233,0.105263157894737,6,0.333333333333333,"3","Stable Moderate Users",0
710032608,"Existing Customer",52,"F","Less than $40K","Blue",5927,1558,0.391,32,1,48.6875,1.48813341885824,0.391,32,1.4375,33.8695652173913,0.0833333333333333,0.544,0.643,0.0638297872340425,3,0.25,"3","Stable Moderate Users",0
